@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
1039,1,1,2012,798,3534,3,755,1303,0,1,2,Pass
450,0,0,6138,801,3784,2,404,1090,0,2,0,Pass
1394,1,0,7477,233,5041,1,1957,1845,1,2,2,Pass
726,1,0,7772,19,3174,1,384,1192,0,1,0,Pass
1725,1,1,9731,500,6211,1,1830,750,1,1,2,Pass
1722,0,1,9943,251,4413,0,387,5,0,0,0,Pass
1012,1,0,3684,545,3350,2,998,354,0,2,2,Pass
117,1,0,2256,17,3472,1,855,801,1,0,0,Pass
693,1,0,1913,838,1484,0,458,254,0,0,2,Pass
218,1,0,3441,598,8868,0,1064,507,0,0,1,Pass
615,1,0,6771,577,1804,0,1909,1447,1,1,2,Pass
582,1,1,5926,157,6976,3,1269,1198,0,0,2,Pass
1019,0,1,70,353,6926,3,545,1995,1,2,2,Pass
542,0,0,1115,980,8651,2,894,496,1,0,1,Pass
861,0,1,1034,618,8794,1,164,806,0,1,2,Pass
708,0,1,7535,963,2609,0,645,1389,1,0,1,Pass
354,0,1,2245,992,846,3,1676,1385,1,2,0,Pass
577,1,0,1829,459,1775,2,1325,703,1,1,1,Pass
1274,1,1,2803,417,8934,1,37,1587,1,0,2,Pass
923,1,0,9583,919,338,1,1087,344,0,1,1,Pass
1726,0,0,3407,399,8226,3,973,1723,1,1,1,Pass
751,1,1,5137,388,2781,0,1056,84,1,0,1,Pass
81,0,0,7447,754,3813,2,456,498,0,1,2,Pass
630,0,1,1525,219,7041,3,1981,314,1,2,2,Pass
1906,0,1,8108,928,2416,2,326,1508,1,2,2,Pass
803,0,1,3170,69,5059,3,1632,1515,0,2,1,Pass
1159,0,0,6529,503,5132,1,623,7,1,0,2,Pass
194,1,0,9395,413,6522,2,1208,976,0,0,0,Pass
1938,1,1,4568,784,1614,1,440,617,0,1,0,Pass
1321,0,1,5703,64,4798,2,1126,1934,0,1,0,Pass
1278,1,0,2809,764,7024,0,156,1332,0,1,1,Pass
889,0,1,7196,254,3483,0,1355,1508,0,1,0,Pass
321,0,0,2523,921,5904,1,1908,716,1,2,2,Pass
92,1,0,3331,281,8317,3,1452,234,0,2,1,Pass
330,1,1,7145,485,8361,3,1327,1470,0,0,1,Pass
38,0,0,2704,163,5506,3,1214,1059,1,1,1,Pass
1747,0,0,8815,768,6652,3,1180,897,1,1,2,Pass
231,1,0,5319,514,4172,3,1883,762,0,2,2,Pass
1199,0,1,8571,997,826,3,1532,1319,0,0,2,Pass
871,0,1,3009,175,4941,1,1308,855,0,0,0,Pass
619,0,0,157,624,3143,1,754,779,0,2,0,Pass
1255,1,0,213,553,5257,3,1197,841,0,0,2,Pass
383,0,1,9640,168,6345,1,1475,932,1,2,0,Pass
709,1,0,7072,669,7960,3,140,1180,0,2,0,Pass
685,0,0,1695,220,8072,3,1735,1295,1,2,0,Pass
710,0,0,2511,408,1282,3,267,1187,0,2,1,Pass
672,1,1,3929,593,7949,0,694,183,0,0,1,Pass
1932,0,0,3264,538,9346,2,1626,1246,0,0,0,Pass
429,0,1,750,945,5331,0,764,1359,1,2,2,Pass
49,1,0,5669,723,1748,0,1455,1908,0,2,2,Pass
323,1,0,6777,187,153,1,1141,1765,0,2,0,Pass
1128,0,1,3824,120,7495,3,927,888,1,2,1,Pass
1357,0,1,4293,960,3151,1,562,1983,1,2,0,Pass
898,0,1,8345,581,1260,3,1283,87,0,2,2,Pass
1421,0,1,3504,299,7621,1,388,1104,0,2,1,Pass
709,1,1,2260,227,6261,1,132,1926,1,1,1,Pass
193,0,1,2427,103,5280,2,1213,1619,0,1,1,Pass
533,0,0,9356,34,6536,3,1247,1702,1,0,1,Pass
1441,0,1,728,875,1877,2,1683,1805,0,1,2,Pass
1998,1,0,140,630,1019,0,738,1363,1,1,0,Pass
173,0,0,7195,888,3324,1,1948,1886,0,0,1,Pass
630,1,0,3169,469,662,3,621,287,1,0,2,Pass
274,1,0,5771,224,3839,1,275,95,1,1,2,Pass
926,0,0,5034,822,7252,1,1475,442,1,1,0,Pass
501,0,1,7279,447,41,3,994,1059,1,1,2,Pass
1008,0,1,137,498,3762,2,1832,908,1,1,1,Pass
229,0,1,8194,76,936,3,1174,825,0,0,1,Pass
1201,1,0,8448,581,1839,3,17,1544,0,2,0,Pass
763,0,0,543,327,5132,1,1408,55,0,2,2,Pass
479,1,1,4437,940,5836,0,1559,858,0,0,0,Pass
604,0,1,166,259,3239,3,495,334,1,2,2,Pass
1171,1,1,1087,223,9850,0,1301,1255,0,2,0,Pass
356,0,0,486,557,3963,2,391,107,1,1,2,Pass
462,1,1,3046,351,7199,3,1430,546,0,1,1,Pass
1003,1,0,6930,441,4351,3,1885,1587,1,1,2,Pass
1438,1,0,728,128,8977,0,472,1172,1,1,0,Pass
946,0,0,3997,730,2699,3,1033,1541,0,1,0,Pass
1321,0,0,4735,383,4937,2,1853,1554,0,0,0,Pass
1157,0,1,6830,794,5208,0,467,27,0,1,1,Pass
927,1,0,4556,763,2355,1,1589,1529,1,0,2,Pass
1866,1,0,6429,108,8593,3,1064,1576,0,1,2,Pass
1226,1,0,7457,654,2761,3,309,212,0,1,2,Pass
431,1,0,4004,327,2117,2,547,1145,0,1,0,Pass
144,0,1,1999,811,5708,2,1444,1523,1,1,1,Pass
1678,1,0,3471,245,484,2,1060,166,1,1,1,Pass
1343,0,0,908,896,3531,0,1865,99,0,2,1,Pass
827,0,0,3261,630,2414,3,1469,1681,1,0,1,Pass
110,0,0,4688,92,1418,2,1951,1820,1,1,0,Pass
819,0,0,8078,265,1128,3,32,1876,0,2,1,Pass
34,1,1,9060,689,8158,0,546,813,0,2,1,Pass
1085,1,0,52,466,6551,3,531,198,0,0,2,Pass
1060,0,0,7650,394,1612,3,1552,1184,0,0,2,Pass
268,1,0,8739,123,2851,2,413,837,1,0,2,Pass
1454,1,1,6088,853,6541,1,1865,1867,0,1,1,Pass
1401,0,1,9841,14,6278,2,903,1148,0,2,0,Pass
622,0,0,1926,280,3165,0,1168,187,1,2,2,Pass
492,1,0,807,775,6059,1,1980,1101,0,2,0,Pass
111,1,0,8315,46,5272,0,1816,1033,0,1,1,Pass
1234,1,0,1487,997,4849,3,1770,1750,0,1,0,Pass
1382,1,1,8317,42,9133,3,728,1160,1,1,0,Pass
1446,0,1,8868,217,4165,1,1247,767,1,1,1,Pass
1425,1,1,6591,633,2027,2,1016,1908,0,2,2,Pass
251,0,0,9686,100,3804,3,1054,1384,1,2,0,Pass
1753,0,0,4169,146,8855,1,211,1427,0,2,2,Pass
1935,1,0,6771,875,5367,2,1928,510,0,2,0,Pass
1552,1,1,3796,552,757,2,1491,1126,0,0,0,Pass
489,1,1,1536,813,5613,2,468,885,1,1,1,Pass
786,0,0,4827,189,1066,2,825,1607,1,2,2,Pass
1882,0,1,5567,146,4630,0,1176,1646,0,2,2,Pass
1510,0,1,652,8,1185,1,1315,1626,0,1,0,Pass
1118,1,1,7238,589,4891,2,718,1137,0,0,2,Pass
1500,0,0,4198,270,3268,1,676,207,0,1,0,Pass
1386,1,0,4527,265,2856,1,1856,883,1,0,1,Pass
1423,0,1,4697,539,5583,1,1008,1246,1,1,0,Pass
1582,1,1,179,78,490,1,316,432,0,2,2,Pass
1923,1,1,9882,289,2561,2,1310,1784,0,1,2,Pass
83,1,1,7198,372,5713,3,194,256,1,0,2,Pass
1238,1,1,8380,590,9355,1,1333,1099,0,0,1,Pass
1068,1,0,4847,748,3584,2,482,1428,1,0,2,Pass
1490,0,1,3608,721,5744,2,1647,972,0,0,0,Pass
728,0,1,4758,5,4329,1,1824,1336,0,1,0,Pass
1576,0,1,7,427,100,3,1130,525,0,0,1,Pass
685,0,1,85,947,8818,2,1504,449,0,1,1,Pass
1622,0,1,1556,305,1213,3,1539,1992,0,2,0,Pass
1036,0,1,2591,473,2387,2,1882,735,1,1,2,Pass
304,0,0,1915,167,8790,3,906,1441,0,1,0,Pass
147,0,1,9148,303,8038,0,71,1644,1,1,2,Pass
168,0,0,4269,509,3943,1,561,1622,0,2,0,Pass
853,0,1,9348,946,1782,2,1155,297,1,1,2,Pass
665,1,1,3194,413,9934,2,1709,704,0,1,0,Pass
1522,0,1,1440,169,6449,1,170,902,0,2,2,Pass
838,1,0,838,433,3562,0,1764,834,1,1,1,Pass
1764,1,0,9982,685,4823,1,828,1753,1,2,0,Pass
1438,1,0,2085,271,3116,0,1630,120,1,0,2,Pass
1421,0,1,7066,359,2666,2,41,388,1,2,2,Pass
890,1,0,8991,360,4853,1,1205,88,1,0,2,Pass
1837,0,0,7509,101,860,3,822,595,1,2,2,Pass
1372,0,1,2734,235,2811,2,358,131,1,2,2,Pass
489,1,0,210,940,6772,2,1767,266,1,2,0,Pass
1200,0,0,7339,517,1572,2,1422,1764,0,0,0,Pass
548,0,0,2101,109,7850,2,339,1817,0,0,2,Pass
189,0,1,2566,171,3690,2,1246,670,0,0,1,Pass
1496,0,0,1620,907,5351,2,1652,1818,0,1,0,Pass
163,1,1,4316,133,8518,3,1127,800,0,0,0,Pass
364,0,0,5254,529,7735,0,1077,704,1,2,2,Pass
1166,1,0,862,923,5270,1,431,322,1,2,1,Pass
1919,1,0,567,823,2119,1,755,857,1,0,0,Pass
544,0,0,2689,449,4440,2,44,1896,0,0,2,Pass
857,0,1,3698,709,8919,2,13,1244,1,1,0,Pass
9,1,1,3369,798,4124,2,532,988,0,0,2,Pass
591,1,0,2070,645,362,1,388,1433,1,2,0,Pass
1376,1,1,8861,631,3478,1,1828,279,1,1,0,Pass
1615,1,0,5570,52,6418,3,988,1166,0,2,0,Pass
490,1,1,743,872,4890,1,1094,312,0,1,2,Pass
1886,0,1,2633,391,7509,0,1497,95,1,0,0,Pass
1505,1,1,9394,858,5920,0,266,1402,1,1,2,Pass
1168,1,1,2496,929,9371,1,1828,620,1,2,2,Pass
221,0,0,6299,212,94,1,1855,993,1,0,2,Pass
271,1,1,6444,386,2814,2,132,1246,0,2,0,Pass
445,0,0,3793,717,465,2,839,396,0,0,0,Pass
48,0,1,8293,719,217,2,1686,1752,1,2,0,Pass
477,1,0,2117,942,7013,1,823,738,1,0,2,Pass
740,0,1,2646,928,3834,3,70,1657,1,2,2,Pass
48,1,0,8203,723,8873,0,404,343,1,1,1,Pass
179,0,0,8939,268,6913,0,1285,518,0,2,0,Pass
1894,0,1,5144,129,4749,2,1992,1671,1,1,2,Pass
1794,1,1,2050,789,9776,1,161,403,0,1,0,Pass
1414,0,1,6963,376,7811,2,1868,1097,0,2,1,Pass
1949,0,0,7036,929,7145,0,464,506,0,2,2,Pass
339,1,0,9700,73,9538,1,1580,60,0,0,2,Pass
1004,1,1,8298,797,548,2,1287,337,1,1,2,Pass
697,0,0,2008,95,2495,1,1127,907,0,0,0,Pass
1120,0,0,2080,771,8566,0,347,1463,1,1,2,Pass
1775,1,0,7020,801,7635,1,1197,1371,1,1,0,Pass
582,1,0,9317,371,4555,3,1847,598,1,1,2,Pass
918,0,1,4702,933,6873,0,1311,1274,0,2,1,Pass
1681,1,1,5810,532,9470,0,1766,592,0,0,1,Pass
391,1,0,1952,453,9645,3,1363,1809,1,1,1,Pass
242,1,0,9327,227,3452,3,149,1269,1,2,0,Pass
407,1,0,6229,44,1358,2,286,498,0,1,1,Pass
146,1,1,4250,9,1302,0,852,90,1,2,1,Pass
5,0,1,7506,904,3565,0,1721,793,1,2,2,Pass
1781,1,0,1856,144,9644,3,66,1281,1,1,2,Pass
1305,0,0,2831,513,109,2,1885,1693,1,1,1,Pass
536,1,1,6355,237,9107,0,548,551,0,1,1,Pass
1942,0,0,4484,839,7650,2,247,334,0,2,1,Pass
1874,1,0,2355,758,928,1,1231,1200,0,0,2,Pass
1847,1,1,6813,238,9842,3,549,1287,0,0,1,Pass
534,0,0,6469,795,6796,3,1482,1211,0,1,2,Pass
1780,0,0,7879,427,6072,2,920,380,0,2,2,Pass
1005,0,1,9728,175,7311,0,1966,146,0,0,2,Pass
1565,0,1,1410,750,3772,0,33,1580,1,1,2,Pass
702,1,0,5163,119,5269,1,1478,473,1,2,0,Pass
571,0,0,61,201,893,0,805,1455,1,1,1,Pass
1785,1,1,961,49,7964,0,1311,1070,1,1,2,Pass
501,0,0,125,863,9320,2,713,1447,0,2,2,Pass
966,1,1,1694,629,1044,2,1562,1718,1,2,2,Pass
1143,1,1,3303,29,4446,2,1239,897,1,0,1,Pass
873,0,0,4464,542,7903,1,198,692,1,0,2,Pass
1260,1,1,2610,354,3122,1,231,579,0,2,1,Pass
176,0,0,1207,663,6191,1,1095,884,1,0,2,Pass
1332,0,0,9719,177,5705,3,375,1727,1,2,0,Pass
1937,1,1,5,817,6043,3,755,1595,0,1,2,Pass
348,0,1,7617,484,4378,1,1829,717,1,2,0,Pass
1615,0,1,1504,578,3627,2,64,1559,0,2,2,Pass
28,0,1,8654,234,3484,0,656,515,0,1,2,Pass
21,0,0,9996,86,4984,0,807,836,1,1,0,Pass
34,0,0,9501,320,8732,2,1996,832,1,1,0,Pass
1736,1,1,7954,561,8526,1,628,131,1,0,2,Pass
1579,0,1,2238,362,4948,3,1467,1675,0,1,2,Pass
1432,0,0,8844,425,8010,1,741,611,0,2,0,Pass
313,0,0,757,346,5317,3,533,1430,1,2,0,Pass
558,1,0,5223,247,893,1,1079,1387,0,1,0,Pass
124,0,0,7192,798,2223,2,129,1680,0,2,1,Pass
1326,0,1,6288,278,5351,1,173,12,0,2,2,Pass
1309,0,0,7005,940,6260,3,27,301,1,0,0,Pass
1924,0,0,2312,153,813,1,953,706,0,1,2,Pass
76,0,0,2029,944,4441,0,1901,1166,0,0,2,Pass
569,1,1,545,439,8788,1,289,722,0,1,0,Pass
1528,1,0,613,148,9814,0,1302,798,1,2,2,Pass
798,1,0,1535,120,6085,2,508,572,0,2,0,Pass
1766,1,1,4848,965,9153,0,438,593,1,2,1,Pass
830,1,1,632,576,472,0,1428,26,1,1,2,Pass
1302,1,0,8367,3,8007,2,1888,934,1,1,0,Pass
1375,1,0,4341,866,2857,2,1266,797,0,0,2,Pass
436,1,1,9026,479,4020,2,1671,1813,0,2,0,Pass
704,0,1,2832,700,2022,1,1381,597,0,1,0,Pass
180,1,0,4044,509,8151,3,1570,81,0,1,1,Pass
923,0,1,4421,400,7039,2,268,1064,1,0,0,Pass
468,1,1,5731,603,3600,3,1322,1077,0,0,2,Pass
1891,1,1,2593,544,7398,2,1463,632,1,1,1,Pass
1900,1,1,7438,471,9138,3,1159,1721,0,1,1,Pass
805,1,1,8486,944,9997,1,1307,881,1,0,2,Pass
367,1,1,8743,468,7617,0,1191,460,1,1,1,Pass
1113,0,1,6790,727,8924,3,923,87,0,1,0,Pass
122,1,1,7383,188,6549,1,359,1482,1,1,1,Pass
849,0,0,7812,173,7992,1,1008,1498,0,0,2,Pass
1187,0,0,1357,116,8166,2,729,582,1,0,2,Pass
1783,0,1,3910,772,9213,0,467,1332,1,1,2,Pass
489,1,1,9176,726,3663,3,493,1984,0,0,0,Pass
1170,1,1,4502,937,6118,0,127,1064,1,0,1,Pass
1833,0,0,9880,257,8780,0,1560,863,0,0,0,Pass
1297,1,1,1757,346,8449,2,1872,1476,1,2,0,Pass
950,0,0,4834,458,1485,1,817,630,0,0,0,Pass
1180,1,0,4696,352,3676,3,1303,206,0,2,0,Pass
1054,0,0,2858,885,2753,0,1407,561,0,1,1,Pass
1416,0,0,2868,534,5899,0,52,841,0,1,0,Pass
346,1,1,7719,579,8748,2,1901,167,0,0,2,Pass
194,1,0,6386,767,3312,3,1227,1136,1,1,2,Pass
1853,1,1,211,564,9809,0,86,937,0,0,1,Pass
1938,0,1,3,930,3457,0,144,1720,1,0,0,Pass
67,1,0,6121,604,6569,0,394,1616,0,2,1,Pass
1433,0,1,7645,424,7398,1,396,1072,0,2,1,Pass
306,0,1,7045,649,7884,3,552,769,0,2,2,Pass
1969,0,1,7397,82,3785,2,1558,1955,1,2,2,Pass
939,0,1,104,130,5251,2,1059,507,0,0,2,Pass
354,1,1,1940,806,5686,0,587,532,0,0,2,Pass
456,1,1,3650,912,8093,1,542,1847,0,2,0,Pass
362,1,1,5572,170,6185,2,1975,1647,1,0,1,Pass
702,1,0,2631,279,1367,1,1760,85,0,2,2,Pass
1874,0,0,9200,207,1411,3,1178,989,1,1,2,Pass
747,0,0,2620,660,2306,0,449,868,1,2,2,Pass
1471,0,0,9815,750,22,3,1653,1023,0,0,2,Pass
183,0,0,7431,527,3762,3,971,248,1,2,2,Pass
61,1,0,2922,996,9012,2,1546,1472,0,1,2,Pass
902,1,0,1155,633,3354,3,795,1940,0,1,0,Pass
1588,1,0,9386,632,7124,1,1424,261,1,0,2,Pass
1906,1,1,921,205,3713,0,638,1233,0,2,2,Pass
1397,0,1,4620,705,446,1,158,863,0,1,2,Pass
1460,1,1,1177,722,1665,3,1813,1475,0,0,0,Pass
1116,1,0,294,900,9275,1,700,1991,1,1,0,Pass
1211,0,0,5312,566,2403,0,1874,746,0,2,1,Pass
654,1,0,9599,611,9927,1,1398,1792,0,0,0,Pass
1426,1,0,6319,547,7637,2,1401,1245,1,0,2,Pass
1644,0,1,3939,13,2272,1,89,1767,0,2,2,Pass
381,0,1,9179,572,1141,0,273,1503,0,1,1,Pass
1485,0,1,845,396,8356,0,580,580,1,2,2,Pass
58,0,0,4712,999,8868,3,1889,1117,1,2,1,Pass
822,0,0,6556,936,2615,3,184,361,0,2,1,Pass
147,0,1,9070,603,6356,2,1331,1468,1,1,1,Pass
1411,1,1,4944,375,1915,0,1529,1648,1,0,2,Pass
73,1,0,9397,850,7018,0,405,1166,1,2,2,Pass
1662,1,1,1530,80,5542,2,844,1712,1,0,0,Pass
1000,1,0,1177,711,7693,0,1395,28,1,1,2,Pass
1270,0,1,7824,594,2512,3,423,1047,1,2,0,Pass
1769,1,0,8871,880,3510,2,543,156,0,2,2,Pass
759,0,1,6903,103,8755,3,1141,1823,1,2,1,Pass
1690,0,1,110,955,9279,1,571,1067,0,2,2,Pass
1432,0,0,4999,462,8955,0,816,1436,0,1,0,Pass
1046,0,0,6960,331,8757,2,858,1202,1,0,1,Pass
694,1,0,4796,947,1444,0,1445,539,1,0,1,Pass
1394,1,1,5887,58,7143,2,242,692,1,0,2,Pass
1148,1,1,6048,263,6719,3,389,1604,1,0,0,Pass
1708,0,1,1744,87,4069,1,1709,1549,1,2,0,Pass
589,1,1,2034,213,5598,3,1759,103,1,2,2,Pass
61,1,0,6908,609,3746,0,1476,867,0,1,1,Pass
119,1,0,771,354,9603,0,1975,1713,0,1,0,Pass
1446,0,0,9035,88,5715,3,1604,1222,0,1,2,Pass
1552,1,0,787,555,5622,3,978,38,1,0,0,Pass
1109,1,1,6344,106,5246,0,1242,1474,1,2,0,Pass
1259,0,0,4697,793,4717,3,152,631,0,1,1,Pass
1456,1,0,8417,258,3612,2,1638,1067,1,0,2,Pass
915,0,1,3033,534,1426,3,1873,428,0,0,2,Pass
1751,1,0,1764,665,744,1,60,1423,1,0,0,Pass
1373,1,1,5341,543,1569,1,1753,1386,0,1,2,Pass
1525,0,1,4595,343,8910,3,911,1590,1,0,2,Pass
1481,1,0,2877,275,2007,2,749,253,0,0,2,Pass
1774,1,0,1473,337,7325,0,1989,67,1,2,2,Pass
1696,0,1,4919,730,5717,3,1917,1644,1,1,1,Pass
1761,0,1,5652,764,8279,1,983,1635,1,2,1,Pass
1493,0,0,1801,829,1803,2,40,555,1,0,1,Pass
1285,0,1,4065,255,1836,2,1294,924,1,0,2,Pass
1191,1,1,754,979,7534,0,308,963,0,0,0,Pass
622,1,0,6404,339,3699,0,1832,846,1,0,2,Pass
92,1,0,1494,168,4196,1,1572,698,1,0,0,Pass
425,0,1,4454,213,3266,1,545,419,0,0,0,Pass
1926,0,0,9383,966,4179,3,351,1056,0,2,2,Pass
138,1,1,6789,1,7522,0,1803,1009,1,0,0,Pass
16,1,1,349,263,1670,1,448,1182,1,0,1,Pass
195,0,1,3777,487,4988,3,1015,1237,0,0,2,Pass
1808,0,0,9999,456,536,0,1138,664,1,1,0,Pass
1791,1,1,5977,632,447,2,169,1225,0,2,1,Pass
1077,1,0,1048,966,8968,2,304,1930,1,1,1,Pass
193,0,0,9459,969,536,1,1833,365,0,0,2,Pass
1016,1,1,3188,402,9044,1,1228,718,1,0,2,Pass
1656,1,1,5026,221,1576,2,1102,992,0,2,1,Pass
1534,1,0,5249,528,2191,1,1109,1459,1,2,1,Pass
1133,1,1,8734,997,8579,1,945,151,1,1,1,Pass
1716,1,1,7935,58,3419,0,1264,1701,1,0,1,Pass
1873,1,0,6960,995,8812,3,1361,1987,1,1,1,Pass
1408,1,1,9217,464,3904,1,1488,1770,0,0,1,Pass
1683,0,0,467,224,1787,3,137,78,0,2,0,Pass
1412,1,1,1050,890,596,0,1390,1537,0,1,2,Pass
1318,1,1,4197,532,6231,1,588,1517,0,1,0,Pass
573,1,0,3650,59,7265,2,947,1636,1,0,0,Pass
1534,1,0,1221,750,6125,2,91,1742,0,0,0,Pass
223,0,0,9215,542,2306,3,185,902,1,1,2,Pass
739,0,0,2387,830,4776,2,313,810,1,0,1,Pass
441,0,0,7004,235,3623,2,1775,1045,0,2,1,Pass
1002,0,1,3860,113,6023,0,222,1138,0,2,0,Pass
1398,1,0,3270,714,1502,1,370,1063,1,2,2,Pass
578,1,1,8763,555,234,1,850,1204,0,1,2,Pass
472,0,1,8218,69,2216,0,1941,111,0,0,0,Pass
83,0,1,4833,148,4854,3,894,1638,0,1,0,Pass
717,0,1,4074,824,5098,1,1803,1672,1,1,0,Pass
1615,1,0,3887,559,5741,3,1919,1688,0,0,2,Pass
860,1,1,7510,43,7290,2,856,359,1,0,0,Pass
1075,0,1,3904,157,695,0,547,52,1,1,0,Pass
296,1,1,1363,813,8190,1,388,1547,0,1,1,Pass
502,1,0,4128,261,9053,3,571,1024,1,0,0,Pass
1531,1,1,2583,721,5665,2,856,911,1,1,0,Pass
951,1,1,6848,821,393,3,471,282,0,2,0,Pass
1402,0,0,3004,652,1279,2,288,1590,1,1,1,Pass
226,1,0,3824,384,2025,3,62,1385,0,0,2,Pass
934,0,0,5481,43,3924,3,136,604,0,1,0,Pass
74,0,1,387,25,3721,3,884,1233,0,1,1,Pass
823,0,0,3549,912,2753,3,1056,1386,1,2,1,Pass
958,0,0,7920,749,460,2,515,1966,1,1,2,Pass
1570,1,0,9349,68,8168,2,392,1328,0,0,0,Pass
1431,1,1,6412,532,2484,2,1555,871,0,2,2,Pass
515,0,1,3889,381,4859,2,1861,939,0,0,2,Pass
439,0,0,6801,103,5606,0,1762,1563,0,0,0,Pass
962,1,0,5571,224,8978,1,955,496,0,0,0,Pass
1370,0,0,6315,738,9128,3,1310,309,0,0,1,Pass
880,1,0,1792,431,3299,1,1,1982,0,1,1,Pass
215,1,0,4310,561,931,2,678,1930,1,2,0,Pass
1049,1,1,622,370,3096,3,1329,591,1,0,2,Pass
527,1,0,7298,229,4226,0,1917,1640,1,0,1,Pass
1474,0,1,4373,48,6877,3,1814,693,1,1,1,Pass
843,1,1,7632,111,6082,1,56,40,1,2,2,Pass
1980,0,1,7728,150,2239,2,1612,688,1,2,2,Pass
1312,0,0,8562,283,5456,0,780,1115,0,0,2,Pass
494,0,0,9385,317,3071,1,1364,229,1,1,0,Pass
1965,1,1,8479,52,4814,3,1729,1087,1,1,0,Pass
957,0,0,7216,103,7118,1,558,1030,0,2,0,Pass
1978,1,1,3774,589,9519,0,1154,938,0,2,0,Pass
1109,0,1,3861,137,1023,1,1550,1904,0,0,0,Pass
410,0,1,5015,396,231,0,11,92,1,2,1,Pass
544,1,0,5882,960,3480,0,73,70,1,2,0,Pass
1816,1,0,7910,503,365,1,378,912,1,1,0,Pass
1981,1,1,4803,775,7202,2,1989,1465,1,0,1,Pass
1244,1,0,7639,67,1609,3,1967,1530,0,2,2,Pass
792,1,1,4134,718,8197,1,589,1939,0,0,1,Pass
1205,1,0,8331,510,5927,0,541,649,1,2,1,Pass
167,1,1,876,939,6941,3,1115,1254,0,0,1,Pass
1679,0,0,3571,139,7027,3,1943,533,0,2,0,Pass
346,0,0,1887,251,8489,2,396,1600,0,2,2,Pass
782,0,1,8256,396,2587,1,20,576,1,1,1,Pass
537,0,1,570,80,2567,1,1712,280,1,2,1,Pass
1887,1,1,1386,80,7777,1,108,807,0,2,0,Pass
1192,0,0,2973,668,9674,3,1992,977,0,2,1,Pass
1500,0,1,9703,278,9254,0,954,1936,1,1,1,Pass
1013,0,0,55,371,9492,0,1735,948,1,1,0,Pass
919,1,1,7935,886,6256,2,1896,525,1,0,1,Pass
1798,1,1,3690,267,5549,0,978,1609,0,0,0,Pass
381,0,0,3327,510,4806,3,1847,774,0,2,0,Pass
990,1,1,2987,661,939,1,1232,397,1,0,0,Pass
179,0,1,7668,177,1248,2,293,321,1,2,2,Pass
1128,0,1,3184,364,3752,1,492,268,1,0,0,Pass
1547,0,0,6508,392,8264,1,1973,1100,0,2,2,Pass
1385,1,0,7072,268,3792,3,1855,1015,0,1,2,Pass
622,0,0,617,987,4348,3,491,832,1,0,1,Pass
689,1,0,9703,451,544,0,1927,637,1,0,2,Pass
225,0,1,926,215,9034,0,702,767,1,2,2,Pass
168,1,1,4161,434,4169,2,1379,277,0,1,2,Pass
1443,0,1,7136,665,2227,1,1621,917,1,2,1,Pass
1508,1,0,9435,459,5404,3,1124,1936,1,2,2,Pass
1021,1,0,1063,527,3689,1,1882,1049,0,2,0,Pass
1216,0,1,629,603,6220,2,1294,1930,1,1,1,Pass
511,0,0,155,5,5698,2,1979,1099,1,1,1,Pass
1621,1,1,9171,664,4271,2,598,568,1,2,1,Pass
1128,1,0,8200,492,1283,1,1189,1430,0,2,0,Pass
1188,0,1,7480,755,1854,3,1715,970,1,1,0,Pass
125,1,1,8651,707,3174,3,1560,159,1,1,0,Pass
296,1,0,4186,709,3105,2,1630,89,1,1,1,Pass
1982,0,0,1651,170,8325,2,966,291,0,0,1,Pass
695,1,0,5074,68,3092,1,1138,1193,0,2,1,Pass
1351,1,1,4802,392,254,3,1908,266,0,1,1,Pass
1712,1,1,6025,518,2022,0,1916,1414,1,1,1,Pass
76,0,1,3514,66,7917,1,1704,1257,1,1,0,Pass
413,1,1,1052,219,1973,0,189,1593,0,1,1,Pass
1994,1,0,3985,894,4949,0,1994,1962,0,2,2,Pass
1792,0,0,10,158,932,2,308,243,0,0,0,Pass
1292,0,0,1310,18,5193,0,644,1429,0,1,2,Pass
1145,0,0,8193,931,5174,1,1285,816,1,0,2,Pass
1858,0,1,154,32,8363,1,515,73,1,0,0,Pass
1533,0,1,6037,784,8080,1,262,1460,0,1,2,Pass
985,0,0,9456,164,6453,3,212,98,1,1,2,Pass
1983,1,0,3514,135,5643,1,716,1151,0,2,2,Pass
1129,1,1,9214,395,6733,0,1512,1571,1,2,2,Pass
729,0,1,6181,665,1008,3,1011,1899,1,1,1,Pass
577,0,1,7650,772,2879,3,849,587,0,2,0,Pass
914,0,1,5184,19,3627,2,1012,1339,1,2,0,Pass
1707,0,0,542,505,5655,0,963,883,0,0,0,Pass
1720,1,1,8276,291,8970,1,1917,460,1,0,1,Pass
909,1,0,2326,278,1941,1,1940,717,1,1,1,Pass
550,1,0,3341,490,8747,1,1918,455,0,2,2,Pass
436,1,1,717,431,7640,3,1613,1829,1,0,2,Pass
414,0,1,2314,882,3666,0,1175,1740,1,2,0,Pass
1705,0,0,8508,933,8260,1,1464,1043,1,1,2,Pass
94,1,1,2250,216,2625,3,731,1830,1,2,0,Pass
1407,0,0,9788,168,5053,3,1200,1765,1,2,1,Pass
